"","event_date","country_id","network_id","client_id","adspend_value"
"320",2022-01-09,213,60,184,1.94499999284744
"321",2022-01-09,213,60,219,1.20000001788139
"322",2022-01-10,1,10,71,3.11999988555908
"323",2022-01-10,1,10,94,78.5400002002716
"324",2022-01-10,1,10,104,0.800000011920929
"325",2022-01-10,1,10,121,6.05999994277954
"326",2022-01-10,1,10,189,2.46000003814697
"327",2022-01-10,1,60,71,40.5159997940063
"328",2022-01-10,1,60,73,0.540000021457672
"329",2022-01-10,1,60,94,112.099999427795
"330",2022-01-10,1,60,95,1.5
"331",2022-01-10,1,60,104,24.98399913311
"332",2022-01-10,1,60,121,9.82600009441376
"333",2022-01-10,1,60,174,119.332997769117
"334",2022-01-10,1,60,184,2.56800007820129
"335",2022-01-10,1,60,189,13.815000295639
"336",2022-01-10,1,60,219,3.75000011920929
"337",2022-01-10,109,10,73,0.779999971389771
"338",2022-01-10,109,10,104,11.2700002193451
"339",2022-01-10,109,10,121,0.319999992847443
"340",2022-01-10,109,10,174,1.34999996423721
"341",2022-01-10,109,10,184,0.200000002980232
"342",2022-01-10,109,60,94,0.212999999523163
"343",2022-01-10,109,60,95,0.400000005960464
"344",2022-01-10,109,60,97,5.43399986624718
"345",2022-01-10,109,60,121,8.88499984145164
"346",2022-01-10,109,60,154,0.129999995231628
"347",2022-01-10,109,60,174,14.5810000449419
"348",2022-01-10,109,60,184,6.24800008535385
"349",2022-01-10,109,60,189,1
"350",2022-01-10,109,60,219,3.90000005811453
"351",2022-01-10,213,60,184,2.94299989938736
"352",2022-01-10,213,60,219,3.40000005066395
"353",2022-01-11,1,10,71,3.11999988555908
"354",2022-01-11,1,10,94,97.8199987411499
"355",2022-01-11,1,10,174,1.29999995231628
"356",2022-01-11,1,10,189,1.23000001907349
"357",2022-01-11,1,60,71,13.8449993133545
"358",2022-01-11,1,60,94,91.7339997887611
"359",2022-01-11,1,60,95,7.5
"360",2022-01-11,1,60,97,1.26400005817413
"361",2022-01-11,1,60,104,58.1709988117218
"362",2022-01-11,1,60,121,65.0250009298325
"363",2022-01-11,1,60,122,1.20000004768372
"364",2022-01-11,1,60,154,0.0010000000474974
"365",2022-01-11,1,60,174,109.79699754715
"366",2022-01-11,1,60,189,13.5630003213882
"367",2022-01-11,1,60,219,10.9520000219345
"368",2022-01-11,17,10,174,2
"369",2022-01-11,109,10,71,1.50000005960464
"370",2022-01-11,109,10,73,1.35999995470047
"371",2022-01-11,109,10,97,0.690000012516975
"372",2022-01-11,109,10,104,13.6500001847744
"373",2022-01-11,109,10,174,0.449999988079071
"374",2022-01-11,109,10,189,0.25
"375",2022-01-11,109,60,95,0.200000002980232
"376",2022-01-11,109,60,97,3.43499992787838
"377",2022-01-11,109,60,121,9.52699986100197
"378",2022-01-11,109,60,174,18.8200005441904
"379",2022-01-11,109,60,184,3.49600005149841
"380",2022-01-11,109,60,189,0.704999998211861
"381",2022-01-11,109,60,219,0.800000011920929
"382",2022-01-11,213,60,184,2.22500002384186
"383",2022-01-11,213,60,219,0.900000013411045
"384",2022-01-12,1,10,71,1.55999994277954
"385",2022-01-12,1,10,94,240.279995441437
"386",2022-01-12,1,10,174,2.59999990463257
"387",2022-01-12,1,10,189,1.23000001907349
"388",2022-01-12,1,60,71,3.6710000038147
"389",2022-01-12,1,60,73,0.540000021457672
"390",2022-01-12,1,60,94,112.323999166489
"391",2022-01-12,1,60,95,3
"392",2022-01-12,1,60,97,0.632000029087067
"393",2022-01-12,1,60,104,47.6059992313385
"394",2022-01-12,1,60,121,167.3840020895
"395",2022-01-12,1,60,154,1.39600002765656
"396",2022-01-12,1,60,174,143.042995452881
"397",2022-01-12,1,60,184,2.56800007820129
"398",2022-01-12,1,60,189,10.7410002946854
"399",2022-01-12,1,60,219,2.14800000190735
"400",2022-01-12,17,10,71,0.860000014305115
"401",2022-01-12,17,10,73,0.540000021457672
"402",2022-01-12,109,10,71,0.600000023841858
"403",2022-01-12,109,10,73,3.73999989032745
"404",2022-01-12,109,10,97,0.230000004172325
"405",2022-01-12,109,10,104,11.9699999094009
"406",2022-01-12,109,10,121,0.319999992847443
"407",2022-01-12,109,10,174,2.39999994635582
"408",2022-01-12,109,10,184,0.200000002980232
"409",2022-01-12,109,10,189,0.5
"410",2022-01-12,109,60,71,0.300000011920929
"411",2022-01-12,109,60,73,0.100000001490116
"412",2022-01-12,109,60,94,0.505999997258186
"413",2022-01-12,109,60,97,2.15399998426437
"414",2022-01-12,109,60,121,6.48000004887581
"415",2022-01-12,109,60,174,25.2520008906722
"416",2022-01-12,109,60,184,4.78700010478497
"417",2022-01-12,109,60,189,0.469999998807907
"418",2022-01-12,109,60,219,0.400000005960464
"419",2022-01-12,213,60,184,0.842999994754791
"420",2022-01-12,213,60,219,0.800000011920929
"421",2022-01-13,1,10,71,3.11999988555908
"422",2022-01-13,1,10,94,202.589996099472
"423",2022-01-13,1,10,121,2.84999996423721
"424",2022-01-13,1,10,189,17.1500000953674
"425",2022-01-13,1,60,71,3.6710000038147
"426",2022-01-13,1,60,73,1.08000004291534
"427",2022-01-13,1,60,94,82.1899995803833
"428",2022-01-13,1,60,95,1.5
"429",2022-01-13,1,60,97,1.26400005817413
"430",2022-01-13,1,60,104,64.3669989109039
"431",2022-01-13,1,60,121,122.217001199722
"432",2022-01-13,1,60,122,1.20000004768372
"433",2022-01-13,1,60,154,0.698000013828278
"434",2022-01-13,1,60,174,118.091996371746
"435",2022-01-13,1,60,184,0.754000008106232
"436",2022-01-13,1,60,189,2.70500004291534
"437",2022-01-13,1,60,219,3.75000011920929
"438",2022-01-13,109,10,71,0.900000035762787
"439",2022-01-13,109,10,73,2.02999994158745
"440",2022-01-13,109,10,97,0.230000004172325
"441",2022-01-13,109,10,104,9.83999991416931
"442",2022-01-13,109,10,174,1.91999995708466
"443",2022-01-13,109,10,184,0.200000002980232
"444",2022-01-13,109,10,189,0.25
"445",2022-01-13,109,60,71,0.300000011920929
"446",2022-01-13,109,60,73,0.100000001490116
"447",2022-01-13,109,60,94,0.722000002861023
"448",2022-01-13,109,60,95,0.200000002980232
"449",2022-01-13,109,60,97,1.07699999213219
"450",2022-01-13,109,60,121,5.72100004553795
"451",2022-01-13,109,60,174,19.1530008837581
"452",2022-01-13,109,60,184,4.36000007390976
"453",2022-01-13,109,60,189,0.851000010967255
"454",2022-01-13,109,60,219,0.800000011920929
"455",2022-01-13,213,60,184,4.18200010061264
"456",2022-01-13,213,60,189,0.300000011920929
"457",2022-01-13,213,60,219,2.70000004023314
"458",2022-01-14,1,10,94,213.399995803833
"459",2022-01-14,1,10,121,2.01999998092651
"460",2022-01-14,1,10,174,1.29999995231628
"461",2022-01-14,1,10,189,21.1300001144409
"462",2022-01-14,1,60,71,13.8449993133545
"463",2022-01-14,1,60,94,85.32199883461
"464",2022-01-14,1,60,97,1.26400005817413
"465",2022-01-14,1,60,104,64.3669989109039
"466",2022-01-14,1,60,121,138.912001729012
"467",2022-01-14,1,60,174,173.108994841576
"468",2022-01-14,1,60,184,1.13100001215935
"469",2022-01-14,1,60,189,11.347000002861
"470",2022-01-14,17,60,71,0.654999971389771
"471",2022-01-14,109,10,71,1.20000004768372
"472",2022-01-14,109,10,73,2.8999999165535
"473",2022-01-14,109,10,97,0.46000000834465
"474",2022-01-14,109,10,104,4.50999996066093
"475",2022-01-14,109,10,121,0.319999992847443
"476",2022-01-14,109,10,174,0.479999989271164
"477",2022-01-14,109,10,189,1.25
"478",2022-01-14,109,60,71,0.600000023841858
"479",2022-01-14,109,60,94,0.425999999046326
"480",2022-01-14,109,60,97,2.15399998426437
"481",2022-01-14,109,60,121,2.28000003099442
"482",2022-01-14,109,60,174,19.2810008823872
"483",2022-01-14,109,60,184,5.80100010335445
"484",2022-01-14,109,60,219,0.100000001490116
"485",2022-01-14,213,60,184,2.41500002145767
"486",2022-01-14,213,60,219,1.40100003033876
"487",2022-01-15,1,10,71,3.11999988555908
"488",2022-01-15,1,10,94,285.039994478226
"489",2022-01-15,1,10,97,0.610000014305115
"490",2022-01-15,1,10,104,0.800000011920929
"491",2022-01-15,1,10,121,4.03999996185303
"492",2022-01-15,1,10,174,1.29999995231628
"493",2022-01-15,1,10,189,33.8300001621246
"494",2022-01-15,1,60,71,12.900999546051
"495",2022-01-15,1,60,94,75.2829993367195
"496",2022-01-15,1,60,95,3
"497",2022-01-15,1,60,97,1.26400005817413
"498",2022-01-15,1,60,104,58.7839990854263
"499",2022-01-15,1,60,121,155.956001758575
"500",2022-01-15,1,60,174,224.882993787527
"501",2022-01-15,1,60,184,0.377000004053116
"502",2022-01-15,1,60,189,18.8960001468658
"503",2022-01-15,1,60,219,2.67600011825562
"504",2022-01-15,17,10,71,0.860000014305115
"505",2022-01-15,109,10,71,1.50000005960464
"506",2022-01-15,109,10,73,2.3199999332428
"507",2022-01-15,109,10,94,0.479999989271164
"508",2022-01-15,109,10,97,0.46000000834465
"509",2022-01-15,109,10,104,12.7099998891354
"510",2022-01-15,109,10,174,5.67999988794327
"511",2022-01-15,109,10,189,1.75
"512",2022-01-15,109,60,71,0.300000011920929
"513",2022-01-15,109,60,94,0.383000001311302
"514",2022-01-15,109,60,95,0.400000005960464
"515",2022-01-15,109,60,97,2.51299998164177
"516",2022-01-15,109,60,121,6.31100007891655
"517",2022-01-15,109,60,174,24.9970011115074
"518",2022-01-15,109,60,184,3.73000004887581
"519",2022-01-15,109,60,189,0.145999997854233
"520",2022-01-15,109,60,219,0.800000011920929
"521",2022-01-15,213,60,184,1.00700002908707
"522",2022-01-15,213,60,219,1.709000043571
"523",2022-01-16,1,10,71,1.55999994277954
"524",2022-01-16,1,10,94,251.089995145798
"525",2022-01-16,1,10,98,0.400000005960464
"526",2022-01-16,1,10,104,2.40000003576279
"527",2022-01-16,1,10,121,2.01999998092651
"528",2022-01-16,1,10,189,51.7400002479553
"529",2022-01-16,1,60,71,57.6169986724854
"530",2022-01-16,1,60,73,0.540000021457672
"531",2022-01-16,1,60,94,111.753998994827
"532",2022-01-16,1,60,97,1.26400005817413
"533",2022-01-16,1,60,104,107.93899834156
"534",2022-01-16,1,60,121,169.357001543045
"535",2022-01-16,1,60,174,215.725994765758
"536",2022-01-16,1,60,184,2.94500008225441
"537",2022-01-16,1,60,189,15.5400000810623
"538",2022-01-16,1,60,219,5.21000015735626
"539",2022-01-16,17,10,97,4
"540",2022-01-16,17,60,71,0.654999971389771
"541",2022-01-16,109,10,71,2.40000009536743
"542",2022-01-16,109,10,73,2.60999992489815
"543",2022-01-16,109,10,97,0.690000012516975
"544",2022-01-16,109,10,104,8.19999992847443
"545",2022-01-16,109,10,121,0.319999992847443
"546",2022-01-16,109,10,174,0.959999978542328
"547",2022-01-16,109,10,189,3
"548",2022-01-16,109,60,71,0.300000011920929
"549",2022-01-16,109,60,94,0.574000000953674
"550",2022-01-16,109,60,95,0.400000005960464
"551",2022-01-16,109,60,97,4.66699996590614
"552",2022-01-16,109,60,121,4.40700006484985
"553",2022-01-16,109,60,154,0.129999995231628
"554",2022-01-16,109,60,174,26.574001044035
"555",2022-01-16,109,60,184,8.80600011348724
"556",2022-01-16,109,60,189,0.145999997854233
"557",2022-01-16,109,60,219,1.70000002533197
"558",2022-01-16,213,60,184,1.44200003147125
"559",2022-01-16,213,60,219,1.51100004464388
"560",2022-01-17,1,10,94,193.999996185303
"561",2022-01-17,1,10,95,1
"562",2022-01-17,1,10,121,2.01999998092651
"563",2022-01-17,1,10,189,25.8700001239777
"564",2022-01-17,1,60,71,28.5769991874695
"565",2022-01-17,1,60,73,0.540000021457672
"566",2022-01-17,1,60,94,80.2189991474152
"567",2022-01-17,1,60,104,43.9439992904663
"568",2022-01-17,1,60,121,116.326001405716
"569",2022-01-17,1,60,174,136.23499584198
"570",2022-01-17,1,60,184,1.12600001692772
"571",2022-01-17,1,60,189,9.85899996757507
"572",2022-01-17,1,60,219,0.730000019073486
"573",2022-01-17,17,60,71,0.654999971389771
"574",2022-01-17,17,60,174,1
"575",2022-01-17,109,10,71,0.900000035762787
"576",2022-01-17,109,10,73,2.8999999165535
"577",2022-01-17,109,10,94,0.239999994635582
"578",2022-01-17,109,10,97,0.46000000834465
"579",2022-01-17,109,10,104,6.55999994277954
"580",2022-01-17,109,10,174,2.39999994635582
"581",2022-01-17,109,10,189,2.25
"582",2022-01-17,109,60,71,1.20000004768372
"583",2022-01-17,109,60,73,0.100000001490116
"584",2022-01-17,109,60,94,0.144999995827675
"585",2022-01-17,109,60,97,2.15399998426437
"586",2022-01-17,109,60,121,4.03100004792213
"587",2022-01-17,109,60,174,12.8640006035566
"588",2022-01-17,109,60,184,5.43200010061264
"589",2022-01-17,109,60,219,0.300000004470348
